,ratios,policy_loss1,policy_loss2,policy_loss,value_loss,loss_hist,grad_norm_hist
22,1.0009652376174927,3.2932759495452046e-05,3.2932759495452046e-05,-3.2932759495452046e-05,1.598339557647705,0.19254815578460693,0.21485108137130737
23,1.0010215044021606,4.3581203499343246e-05,4.3581203499343246e-05,-4.3581203499343246e-05,1.5813325643539429,0.18828576803207397,0.19997164607048035
24,0.9996915459632874,-5.237261575530283e-05,-4.339505176176317e-05,5.44501599506475e-05,1.5358084440231323,0.17673712968826294,0.1807936280965805
25,0.9997972249984741,-4.035039819427766e-05,-3.1513653084402904e-05,4.238762994646095e-05,1.522123098373413,0.1733037233352661,0.15937967598438263
26,0.9999197125434875,-2.563593261584174e-05,-1.712153789412696e-05,2.7593136110226624e-05,1.510748267173767,0.17044523358345032,0.1303541511297226
27,1.0000587701797485,-8.875689673004672e-06,-8.115093237393012e-07,1.0731679140008055e-05,1.5023623704910278,0.16833189129829407,0.09455588459968567
28,1.0002139806747437,9.488098839938175e-06,1.7012773241731338e-05,-7.75474836700596e-06,1.497450351715088,0.1670854091644287,0.05671466886997223
29,1.0003844499588013,2.9391176212811843e-05,3.6323352105682716e-05,-2.7798980227089487e-05,1.4961858987808228,0.1667492389678955,0.045893166214227676
30,1.0005677938461304,5.017019066144712e-05,5.650916864397004e-05,-4.870777411269955e-05,1.4980745315551758,0.16720050573349,0.08344908803701401
31,1.0007619857788086,7.170400203904137e-05,7.746359915472567e-05,-7.035029557300732e-05,1.501922845840454,0.16814091801643372,0.1302730292081833
32,1.0009644031524658,9.379518451169133e-05,9.92779532680288e-05,-9.214766760123894e-05,1.5060226917266846,0.16914409399032593,0.1708027422428131
33,1.001166582107544,0.00011627640924416482,0.00013037497410550714,-0.00010897882748395205,1.508785367012024,0.16981792449951172,0.19846391677856445
34,1.0013248920440674,0.0001379234017804265,0.00018043405725620687,-0.00011514496873132885,1.5092651844024658,0.16993170976638794,0.21081231534481049
35,1.0013432502746582,0.0001540244702482596,0.00019886532390955836,-0.00013187598960939795,1.5072814226150513,0.1694190502166748,0.2073272317647934
36,1.0003031492233276,-1.0979940270772204e-05,-1.0979139915434644e-05,1.0979940270772204e-05,1.3699300289154053,0.13582608103752136,0.0604359395802021
37,1.0001429319381714,-9.331251931143925e-06,-9.256425983039662e-06,9.33189585339278e-06,1.3688786029815674,0.13556158542633057,0.04225059971213341
38,1.0000065565109253,-5.992654223518912e-06,-5.543864517676411e-06,6.049765033822041e-06,1.368043303489685,0.13534948229789734,0.02953432686626911
39,0.999891996383667,-1.348344767393428e-06,3.890285711349861e-07,2.0899231003568275e-06,1.367470622062683,0.1352023482322693,0.03065565973520279
40,0.9998006224632263,3.7801280541316373e-06,8.885587703844067e-06,-9.411774044565391e-07,1.3671201467514038,0.13511168956756592,0.041776176542043686
41,0.9997357726097107,9.32926468522055e-06,1.8779099264065735e-05,-3.9794581425667275e-06,1.3668577671051025,0.13504305481910706,0.05340167135000229
42,0.9997007846832275,1.528257598693017e-05,2.6001795049523935e-05,-9.283538020099513e-06,1.3665565252304077,0.13496243953704834,0.06216893345117569
43,0.9996927380561829,2.1735810150858015e-05,2.974176277348306e-05,-1.7365353414788842e-05,1.3660968542099,0.13483944535255432,0.06656184792518616
44,0.9997055530548096,2.8840237064287066e-05,3.319729148643091e-05,-2.659591154952068e-05,1.3654320240020752,0.13466402888298035,0.06643865257501602
45,0.9997336268424988,3.662053495645523e-05,3.860890865325928e-05,-3.5814675356959924e-05,1.3645908832550049,0.13444450497627258,0.06210692971944809
46,0.9997716546058655,4.4865806557936594e-05,4.5766377297695726e-05,-4.4645847083302215e-05,1.3636456727981567,0.1341993808746338,0.05429866909980774
47,0.9998169541358948,5.385962504078634e-05,5.428534859674983e-05,-5.381334631238133e-05,1.3626823425292969,0.1339493691921234,0.04393860325217247
48,1.0004241466522217,-7.491413998650387e-05,-6.941128958715126e-05,9.796438098419458e-05,1.5397740602493286,0.17818646132946014,0.09128212183713913
49,1.000287652015686,-7.460300548700616e-05,-7.09511514287442e-05,8.970051567303017e-05,1.538284182548523,0.17780573666095734,0.07843121141195297
50,1.0001459121704102,-7.326988270506263e-05,-6.908515933901072e-05,8.423777035204694e-05,1.5368014574050903,0.17742960155010223,0.06320280581712723
51,1.0000367164611816,-7.075555913615972e-05,-6.538713932968676e-05,8.101134153548628e-05,1.5354937314987183,0.17709942162036896,0.04731317609548569
52,0.9999827742576599,-6.711656897095963e-05,-6.167816172819585e-05,7.611140608787537e-05,1.5344555377960205,0.17683498561382294,0.03444335237145424
53,0.99998539686203,-6.240394577616826e-05,-5.840941230417229e-05,6.829442281741649e-05,1.5336977243423462,0.17663772404193878,0.030285343527793884
54,1.000030517578125,-5.6801625760272145e-05,-5.48081225133501e-05,5.971367863821797e-05,1.5331441164016724,0.17649073898792267,0.03632369264960289
55,1.0001020431518555,-5.072044950793497e-05,-5.010932363802567e-05,5.196617348701693e-05,1.5326480865478516,0.17635898292064667,0.04515914246439934
56,1.000190019607544,-4.442747376742773e-05,-4.434322181623429e-05,4.5098724513081834e-05,1.5320695638656616,0.17620746791362762,0.05186225101351738
57,1.0002880096435547,-3.806403765338473e-05,-3.817091783275828e-05,3.8754478737246245e-05,1.5313074588775635,0.1760105937719345,0.054165828973054886
58,1.0003936290740967,-3.151506825815886e-05,-3.161748463753611e-05,3.237872806494124e-05,1.530333399772644,0.17576070129871368,0.05194634944200516
59,1.0005056858062744,-2.473599488439504e-05,-2.4809227397781797e-05,2.5843641196843237e-05,1.5292038917541504,0.17547179758548737,0.045298270881175995
60,0.9996345043182373,2.016992584685795e-05,2.0169944036751986e-05,-2.016992584685795e-05,1.429142713546753,0.1500701755285263,0.05382135510444641
61,0.9996084570884705,2.0424551621545106e-05,2.0424862668733113e-05,-2.0424551621545106e-05,1.4282764196395874,0.14985336363315582,0.06011268123984337
