,actions,rewards,state_values,logprobs,entropies
338,3466,0.02178533934056759,0.8864543437957764,-0.8351859450340271,0.8250844478607178
339,3304,0.02226509340107441,0.8686653971672058,-0.8466992378234863,0.8361120820045471
340,3460,0.019572952762246132,0.8513393998146057,-0.8167610168457031,0.8314013481140137
341,3524,0.011156066320836544,0.6274550557136536,-0.8154822587966919,0.8182780742645264
342,3626,0.01841134950518608,0.5807679295539856,-0.8055707812309265,0.8183131217956543
343,3363,0.020125754177570343,0.9995021820068359,-0.8310259580612183,0.8387811779975891
344,3284,0.01599058136343956,0.9590916633605957,-0.8684050440788269,0.8638407588005066
345,3365,0.018429284915328026,0.654197096824646,-0.8564713001251221,0.8527097105979919
346,3438,0.01873900182545185,0.7582231760025024,-0.8404059410095215,0.8438941836357117
347,3502,0.016588563099503517,0.6587212085723877,-0.8290948867797852,0.8197469711303711
348,3397,0.018580475822091103,0.7447806000709534,-0.8207749128341675,0.8132551908493042
349,3669,0.014853191561996937,0.7046888470649719,-0.8067389130592346,0.8110184073448181
350,3541,0.017716841772198677,0.5107325315475464,-0.8128559589385986,0.8152241110801697
351,3287,0.023046663030982018,0.7074843645095825,-0.8262807726860046,0.8162577748298645
352,3493,0.01771085150539875,0.8613029718399048,-0.798005223274231,0.8081156611442566
353,3458,0.013195354491472244,1.082378625869751,-0.7955197095870972,0.8078352808952332
354,3591,0.014060097746551037,0.5385937690734863,-0.7815496921539307,0.7929810881614685
355,3595,0.010063705034554005,0.49210038781166077,-0.782459557056427,0.7836496829986572
356,3541,0.013455363921821117,0.335884153842926,-0.8004205822944641,0.7809404134750366
357,3627,0.01602807641029358,0.4208574593067169,-0.797842264175415,0.7823483943939209
358,3688,0.013935447670519352,0.6061368584632874,-0.7844392657279968,0.7751320004463196
359,3607,0.01292149443179369,0.4342149794101715,-0.7738813161849976,0.7691011428833008
360,3704,0.013616562820971012,0.34928733110427856,-0.7612584829330444,0.7642651200294495
361,3679,0.011436519213020802,0.4557380974292755,-0.7684112191200256,0.7635117769241333
362,3730,0.008994141593575478,0.45205193758010864,-0.7579926252365112,0.7646002769470215
363,3584,0.010200470685958862,0.34739619493484497,-0.771661639213562,0.7663471698760986
364,3671,0.01035388559103012,0.35391733050346375,-0.7664323449134827,0.7681835293769836
365,3621,0.012327291071414948,0.48866918683052063,-0.7831641435623169,0.7742573022842407
366,3581,0.01155437994748354,0.4099327623844147,-0.78807133436203,0.7695754170417786
367,3680,0.011092612519860268,0.29197943210601807,-0.7556374669075012,0.7670755386352539
368,3698,0.010552753694355488,0.2650836408138275,-0.7606448531150818,0.7729418873786926
369,3733,0.009877370670437813,0.3266357481479645,-0.7605408430099487,0.7640730738639832
370,3789,0.010930545628070831,0.19282130897045135,-0.7495943903923035,0.749499499797821
371,3763,0.013931197114288807,0.39655572175979614,-0.7368860244750977,0.7471317052841187
372,3772,0.009657694958150387,0.5064771771430969,-0.7485570907592773,0.7466630339622498
373,3849,0.009817833080887794,0.3526039719581604,-0.735295295715332,0.7477241158485413
374,3746,0.010882586240768433,0.2731042504310608,-0.7544846534729004,0.7488939762115479
375,3745,0.00902637094259262,0.336502343416214,-0.7659556865692139,0.7494227290153503
376,3802,0.01026612427085638,0.3981519341468811,-0.7487709522247314,0.7548142075538635
377,3836,0.012522334232926369,0.41654643416404724,-0.7524619698524475,0.7535215616226196
378,3762,0.008608376607298851,0.49479159712791443,-0.755685031414032,0.749459445476532
379,3787,0.011821365915238857,0.30143895745277405,-0.7666478157043457,0.748973548412323
380,3831,0.009148371405899525,0.4343046247959137,-0.7423622608184814,0.7437228560447693
381,3821,0.010538754984736443,0.27122724056243896,-0.7531852126121521,0.7444993257522583
382,3877,0.007834391668438911,0.2783049941062927,-0.7335271835327148,0.7383806705474854
383,3890,0.007645136211067438,0.12450025230646133,-0.71441650390625,0.7314096689224243
384,3907,0.009423165582120419,0.16800498962402344,-0.7213388085365295,0.7314472198486328
385,3894,0.009302804246544838,0.29482537508010864,-0.7246115207672119,0.7294309735298157
386,3929,0.00923873670399189,0.41830867528915405,-0.7149337530136108,0.7302802205085754
387,3818,0.0069553120993077755,0.36103445291519165,-0.7278701066970825,0.7278362512588501
388,3860,0.012180657126009464,0.21101589500904083,-0.7445105314254761,0.7323153614997864
389,3861,0.008885741233825684,0.34434229135513306,-0.7324308156967163,0.7317715883255005
390,3905,0.011271649040281773,0.3394876718521118,-0.7329493761062622,0.7303364276885986
391,3804,0.012971988879144192,0.43714219331741333,-0.7532302737236023,0.7269073724746704
392,3930,0.009510310366749763,0.4821741580963135,-0.7256352305412292,0.7231558561325073
393,3911,0.00921615306288004,0.38983336091041565,-0.717820405960083,0.722260057926178
394,3941,0.011210281401872635,0.36683377623558044,-0.7220396399497986,0.7218142747879028
395,3977,0.008327018469572067,0.4375168979167938,-0.7063944339752197,0.7177419066429138
396,3940,0.011370392516255379,0.31672853231430054,-0.7092734575271606,0.7140485048294067
397,3983,0.00940434169024229,0.38385897874832153,-0.7055114507675171,0.7090035080909729
398,3998,0.008381573483347893,0.36055895686149597,-0.705068051815033,0.7074311375617981
399,3973,0.00662229536101222,0.3288256824016571,-0.7028047442436218,0.7113449573516846
400,3929,0.00796695426106453,0.19499175250530243,-0.7127147316932678,0.7141282558441162
401,3925,0.009273543953895569,0.2438407689332962,-0.7158146500587463,0.7141703963279724
402,3906,0.01070297509431839,0.30039429664611816,-0.7181877493858337,0.7085574865341187
403,3999,0.010479678399860859,0.4310207664966583,-0.7053238153457642,0.7071190476417542
404,3901,0.011945468373596668,0.44666916131973267,-0.716212272644043,0.7091516852378845
405,3982,0.005839672405272722,0.4611438512802124,-0.6988149881362915,0.7073729634284973
406,3993,0.008041620254516602,0.23080240190029144,-0.6959345936775208,0.7120375037193298
407,3942,0.007039305754005909,0.2529178261756897,-0.6967381238937378,0.7103776931762695
408,3952,0.008673414587974548,0.20744828879833221,-0.7134109139442444,0.7127376198768616
409,3878,0.0103757344186306,0.2700127363204956,-0.719920814037323,0.7097607254981995
410,4034,0.006973866373300552,0.3303810954093933,-0.7044438719749451,0.7006493806838989
411,3986,0.008389072492718697,0.24306167662143707,-0.7000550031661987,0.7017337679862976
412,3919,0.005132265854626894,0.2626293897628784,-0.6901226043701172,0.6998096108436584
413,4046,0.009632913395762444,0.17164850234985352,-0.6903193593025208,0.6930146813392639
414,4202,0.006710527464747429,0.2848551869392395,-0.6636752486228943,0.6778338551521301
415,4129,0.008093811571598053,0.268917977809906,-0.6791514754295349,0.67179274559021
416,4264,0.005147243849933147,0.2669323682785034,-0.6560019850730896,0.6698517203330994
417,4206,0.006042069755494595,0.18465420603752136,-0.6667486429214478,0.6624413132667542
418,4202,0.0067805019207298756,0.13485077023506165,-0.6669431924819946,0.65635085105896
419,4315,0.006061178632080555,0.17307312786579132,-0.6446418166160583,0.6502842903137207
420,4318,0.006832985673099756,0.2143576294183731,-0.6479100584983826,0.6461858153343201
421,4393,0.00731211993843317,0.24521830677986145,-0.6327314972877502,0.6436019539833069
422,4372,0.00529789412394166,0.2565266489982605,-0.6398630142211914,0.6412592530250549
423,4343,0.007736727595329285,0.1788165122270584,-0.6487414240837097,0.6409624814987183
424,4451,0.006020787637680769,0.21284694969654083,-0.6253241300582886,0.6373546123504639
425,4304,0.005960183218121529,0.21238034963607788,-0.646799623966217,0.6413552165031433
426,4353,0.0021637980826199055,0.21047495305538177,-0.6344411969184875,0.6413894891738892
427,4281,0.00704494584351778,0.0889672189950943,-0.6578291654586792,0.6400085687637329
428,4395,0.005716375540941954,0.17722496390342712,-0.6304959058761597,0.634487509727478
429,4323,0.0073962765745818615,0.21127218008041382,-0.6446964740753174,0.6399672627449036
430,4318,0.006545191630721092,0.27223145961761475,-0.6485776305198669,0.6423048377037048
431,4272,0.004375232849270105,0.2791791260242462,-0.6557003855705261,0.6422962546348572
432,4242,0.005928766448050737,0.16244915127754211,-0.6457352638244629,0.6397305130958557
433,4338,0.0017187946941703558,0.1502779722213745,-0.6332265138626099,0.6393346190452576
434,4284,0.0052791982889175415,0.03213110193610191,-0.6387771964073181,0.6415815353393555
435,4271,0.0041267541237175465,0.05909860134124756,-0.6415854692459106,0.6444181799888611
436,4198,0.006257791072130203,0.08588644862174988,-0.660940945148468,0.6456375122070312
437,4376,0.004361269064247608,0.11977433413267136,-0.6327100992202759,0.6404614448547363
438,4497,0.004422500729560852,0.1627131700515747,-0.6125351786613464,0.6274206638336182
439,4410,0.0026513885241001844,0.13473844528198242,-0.6251490116119385,0.6233217120170593
440,4385,0.004457218572497368,0.06202438846230507,-0.6307543516159058,0.622420072555542
441,4445,0.005434783175587654,0.06497158855199814,-0.6195785403251648,0.619117796421051
442,4447,0.004861520603299141,0.12993450462818146,-0.6204338669776917,0.6212047934532166
443,4458,0.0028231164906173944,0.15072882175445557,-0.6116169095039368,0.6212160587310791
444,4329,0.0062978919595479965,0.062298450618982315,-0.6386976838111877,0.6232510209083557
445,4382,0.0037283282727003098,0.13532647490501404,-0.6262370944023132,0.625879168510437
446,4404,0.002973222639411688,0.12029937654733658,-0.6111609935760498,0.6243900060653687
447,4462,0.005499089136719704,0.05168180167675018,-0.6120606660842896,0.62132728099823
448,4475,0.002087726490572095,0.10518290102481842,-0.6011897325515747,0.6180946826934814
449,4443,0.0027192740235477686,0.06982741504907608,-0.6102388501167297,0.6176536083221436
450,4419,0.003815947100520134,0.02700156532227993,-0.6224851012229919,0.6166440844535828
451,4433,0.00463602039963007,0.04795828461647034,-0.6188172698020935,0.6151865720748901
452,4425,0.0023512260522693396,0.09575243294239044,-0.613250195980072,0.6196777820587158
453,4410,0.004046645946800709,0.05914834141731262,-0.620083749294281,0.621090829372406
454,4408,0.004279733169823885,0.07339288294315338,-0.6216431856155396,0.6190623044967651
455,4465,0.005127632059156895,0.09653858840465546,-0.6145511269569397,0.6159679889678955
456,4397,0.005109325982630253,0.13833560049533844,-0.6207693219184875,0.6141953468322754
457,4393,0.0034250118769705296,0.13644514977931976,-0.6214480996131897,0.6188681721687317
458,4357,0.0029789197724312544,0.08415627479553223,-0.6259658336639404,0.6231028437614441
459,4365,0.003312475746497512,0.04087037220597267,-0.6266024112701416,0.6240713596343994
460,4333,0.003704483387991786,0.03664570674300194,-0.6278957724571228,0.6251547932624817
461,4364,0.0024515518452972174,0.03940650820732117,-0.6262698173522949,0.6251175403594971
462,4294,0.005499501246958971,0.009854931384325027,-0.6388106942176819,0.6259622573852539
463,4375,0.002722541568800807,0.05788815766572952,-0.6259499192237854,0.6262027621269226
464,4371,0.004383664112538099,0.04550803080201149,-0.627099871635437,0.6259298920631409
465,4332,0.004571232944726944,0.0433855839073658,-0.630286455154419,0.6293911933898926
466,4372,0.003233223222196102,0.09228067845106125,-0.6210617423057556,0.6303197741508484
467,4311,0.00397341838106513,0.0867626965045929,-0.6294521689414978,0.6337565183639526
468,4258,0.005270462948828936,0.08703972399234772,-0.6412488222122192,0.6307281255722046
469,4343,0.004840367939323187,0.13820581138134003,-0.6319625973701477,0.6235989928245544
470,4286,0.0025205337442457676,0.14452466368675232,-0.6355770826339722,0.6308968663215637
471,4308,0.0052215540781617165,0.0706242024898529,-0.6344936490058899,0.6313179135322571
472,4360,0.0037924330681562424,0.099940724670887,-0.6331436634063721,0.6218321919441223
473,4500,0.003911014646291733,0.08909062296152115,-0.605658769607544,0.6114747524261475
474,4530,0.0026662787422537804,0.07394272834062576,-0.5943702459335327,0.6021215319633484
475,4517,0.0029811772983521223,0.049867358058691025,-0.5994202494621277,0.599590003490448
476,4582,0.0008710335823707283,0.03898947685956955,-0.5827733278274536,0.5941066145896912
477,4485,0.003245684551075101,-0.0055044060572981834,-0.5955166816711426,0.5877864360809326
478,4566,0.0015584526117891073,-0.013680032454431057,-0.5834918022155762,0.5828045606613159
479,4667,0.003742376808077097,-0.043713707476854324,-0.5708805322647095,0.5842556357383728
480,4778,0.0024979759473353624,-0.002649342641234398,-0.5512250661849976,0.5607053637504578
481,4713,0.0031628322321921587,0.03661761432886124,-0.5603869557380676,0.5639330744743347
482,4766,0.0029602618888020515,0.04522566497325897,-0.5497373342514038,0.5597127079963684
483,4736,0.002629396039992571,0.059481170028448105,-0.5598565340042114,0.5462324619293213
484,4828,0.0026497242506593466,0.040724266320466995,-0.5404896140098572,0.5440175533294678
485,4832,0.0013376231072470546,0.03623491898179054,-0.5410160422325134,0.5423504710197449
486,4844,0.0035550789907574654,-0.0005397145869210362,-0.5370965600013733,0.5419862866401672
487,4800,0.0017587525071576238,0.045649733394384384,-0.5427361726760864,0.5449030995368958
488,4778,0.0010274247033521533,0.048898499459028244,-0.5442371368408203,0.5451728701591492
489,4849,0.003460710169747472,-2.415808012301568e-05,-0.5358272194862366,0.5444273352622986
490,4889,0.0006679206271655858,0.011576490476727486,-0.5255720615386963,0.5292714238166809
491,4826,0.0026972899213433266,-0.024341922253370285,-0.5377733707427979,0.518281877040863
492,4960,0.0017571474891155958,0.00830024667084217,-0.5068426728248596,0.5080015063285828
493,4989,-2.352127012272831e-06,0.010440394282341003,-0.5037848353385925,0.4999232888221741
494,5104,0.001688852091319859,-0.05579511448740959,-0.478541761636734,0.48942071199417114
495,5027,0.0008176930714398623,-0.05351380258798599,-0.4871271848678589,0.4884456992149353
496,5069,0.0006429020431824028,-0.04758061468601227,-0.4774726629257202,0.48949530720710754
497,5059,0.0008004968985915184,-0.08414287120103836,-0.48696523904800415,0.48447978496551514
498,5063,0.0010492276633158326,-0.08969080448150635,-0.481855183839798,0.48251762986183167
499,5100,0.0003463673638179898,-0.06392348557710648,-0.4754316806793213,0.4818887412548065
